 XYZ  0.7370171E+00 0.4021624E+00 0.4646876E-01 0.7529539E+00 0.4022379E+00 0.4476014E-01 0.7688073E+00 0.4023144E+00 0.4295932E-01
 XYZ  0.7845373E+00 0.4023917E+00 0.4106285E-01 0.8001403E+00 0.4024698E+00 0.3905485E-01 0.8156157E+00 0.4025475E+00 0.3695122E-01
 XYZ  0.8309305E+00 0.4026238E+00 0.3476101E-01 0.8460798E+00 0.4026989E+00 0.3246590E-01 0.8610924E+00 0.4027712E+00 0.3009493E-01
 XYZ  0.8759218E+00 0.4028386E+00 0.2770086E-01 0.8905102E+00 0.4029013E+00 0.2527324E-01 0.9048511E+00 0.4029592E+00 0.2280687E-01
 XYZ  0.9189263E+00 0.4030118E+00 0.2031300E-01 0.9327218E+00 0.4030586E+00 0.1780014E-01 0.9462161E+00 0.4030993E+00 0.1528473E-01
 XYZ  0.9593862E+00 0.4031337E+00 0.1277554E-01 0.9722085E+00 0.4031618E+00 0.1028804E-01 0.9846502E+00 0.4031836E+00 0.7824698E-02
 XYZ  0.9967034E+00 0.4031994E+00 0.5386380E-02 0.1008352E+01 0.4032092E+00 0.2998223E-02 0.1019547E+01 0.4032134E+00 0.6663021E-03
 XYZ  0.1030284E+01 0.4032123E+00-0.1632885E-02 0.1040583E+01 0.4032063E+00-0.3860459E-02 0.1050372E+01 0.4031960E+00-0.5984927E-02
 XYZ  0.1059627E+01 0.4031819E+00-0.8045844E-02 0.1068369E+01 0.4031644E+00-0.1002109E-01 0.1076552E+01 0.4031444E+00-0.1188862E-01
 XYZ  0.1084157E+01 0.4031222E+00-0.1366443E-01 0.1091187E+01 0.4030985E+00-0.1533791E-01 0.1097621E+01 0.4030739E+00-0.1689824E-01
 XYZ  0.1103457E+01 0.4030490E+00-0.1833991E-01 0.1108678E+01 0.4030250E+00-0.1963324E-01 0.1113238E+01 0.4030024E+00-0.2077869E-01
 XYZ  0.1117138E+01 0.4029814E+00-0.2179066E-01 0.1120382E+01 0.4029628E+00-0.2264647E-01 0.1122945E+01 0.4029475E+00-0.2332898E-01
 XYZ  0.1124805E+01 0.4029359E+00-0.2382934E-01 0.1125941E+01 0.4029287E+00-0.2413830E-01 0.1126326E+01 0.4029262E+00-0.2424410E-01
 SHK     1 0.3043484E+00 0.4020630E+00 0.4862301E-01 0.1088144E+01 0.3373508E+02 0.1010461E+02 0.2665287E+02
 LMN  1812028 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.3312417E+00 0.4720434E+00 0.2915287E-01 0.3322011E+00 0.4719903E+00 0.3187069E-01 0.3336835E+00 0.4719356E+00 0.3444508E-01
 XYZ  0.3356784E+00 0.4718793E+00 0.3691109E-01 0.3381892E+00 0.4718232E+00 0.3921972E-01 0.3412844E+00 0.4717677E+00 0.4137704E-01
